Jag gillar att		I like to	Sidan 51	Kapitel 5	Kapitel5 RivstartA1A2
Vilken … ska vi se		Which… should we watch?	Sidan 52	Kapitel 5	Kapitel5 RivstartA1A2
bioannons	(-en, -er, -erna)	film listings, movie showtimes	Sidan 52	Kapitel 5	Kapitel5 RivstartA1A2
härlig	(-t, -a)	lovely	Sidan 52	Kapitel 5	Kapitel5 RivstartA1A2
romantisk	(-t, -a)	romantic	Sidan 52	Kapitel 5	Kapitel5 RivstartA1A2
historisk	(-t, -a)	historical	Sidan 52	Kapitel 5	Kapitel5 RivstartA1A2
engelsk	(-t, -a)	English	Sidan 52	Kapitel 5	Kapitel5 RivstartA1A2
skräckfilm	(-en, -er, -erna)	horror movie	Sidan 52	Kapitel 5	Kapitel5 RivstartA1A2
läskig	(-t, -a)	scary	Sidan 52	Kapitel 5	Kapitel5 RivstartA1A2
svår	(-t, -a)	difficult	Sidan 52	Kapitel 5	Kapitel5 RivstartA1A2
hemmakväll	(-en, -ar, -arna)	a night in, an evening at home	Sidan 52	Kapitel 5	Kapitel5 RivstartA1A2
i så fall		in that case	Sidan 52	Kapitel 5	Kapitel5 RivstartA1A2
fotbollsmatch	(-en, -er, -erna)	football game, soccer game	Sidan 52	Kapitel 5	Kapitel5 RivstartA1A2
adjektiv	(-en)	adjective	Sidan 52	Kapitel 5	Kapitel5 RivstartA1A2
fransk	(-t, -a)	French	Sidan 52	Kapitel 5	Kapitel5 RivstartA1A2
dansk	(-t, -a)	Danish	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
tråkig	(-t, -a)	boring	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
sorglig	(-t, -a)	sad	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
intressant	(-a)	interesting	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
tysk	(-t, -a)	German	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
kinesisk	(-t, -a)	Chinese	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
amerikansk	(-t, -a)	American	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
indisk	(-t, -a)	Indian	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
japansk	(-t, -a)	Japanese	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
spännande	(−)	exciting, suspenseful	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
koreansk	(-t, -a)	Korean	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
tänk själv		think for yourself	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
skriv ner		write down	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
nyckelord	(-et, −, -en)	key words	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
jätterolig	(-t, -a)	really fun, funny	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
actionfilm	(-en, -er, -erna)	action movie	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
komedi	(-n, -er, -erna)	comedy	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
dokumentär	(-en, -er, -erna)	documentary	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
science		fiction-film (-en, -er, -erna) science fiction movie	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
drama	(-t, -er, -erna)	drama	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
thriller	(-n, -ers alt. -rar)	thriller	Sidan 53	Kapitel 5	Kapitel5 RivstartA1A2
prat	(-et)	talk	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
tillbaka		back	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
kollega	(-n, -or, -orna)	colleague	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
helg	(-en, -er, -erna)	weekend	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
Jag älskar dig		I love you	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
stanna	(-r, -ade, -t)	stay	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
beställa	(-er, -de, -t)	order	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
Var den bra		Was it good?	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
feber	(-n)	fever	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
toppenkväll	(-en, -ar, -arna)	great night	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
preteritum		past tense	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
ändelse	(-n, -er, -erna)	suffix	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
författare	(-n, −, -na)	author, writer	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
målare	(-n, −, -na)	painter	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
roman	(-en, -er, -erna)	novel	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
novell	(-en, -er, -erna)	short story	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
röd	(rött, -a)	red	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
rum	(-met, −, -men)	room	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
succé	(-en, -er, -erna)	success	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
fader	(fadern, fäder, fäderna)	father	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
fröken	(fröknar, fröknarna)	Miss, unmarried woman	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
berömd	(berömt, -a)	famous	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
utomlands		abroad	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
gifta	(-er, -e, gift)	sig get married	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
gång	(-en, -er, -erna)	time	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
hans		his	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
skådespelare	(-n, −, na)	actor	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
blå	(-tt, -a)	blue	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
torn	(-et, −, -en)	tower	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
drottning	(-en, -ar, -arna)	queen	Sidan 54	Kapitel 5	Kapitel5 RivstartA1A2
vampyr	(-en, -er, -erna)	vampire	Sidan 55	Kapitel 5	Kapitel5 RivstartA1A2
förkyld	(förkylt, -a)	have a cold	Sidan 55	Kapitel 5	Kapitel5 RivstartA1A2
byt		change	Sidan 55	Kapitel 5	Kapitel5 RivstartA1A2
liter	(-n, litrar, litrarna)	liter	Sidan 55	Kapitel 5	Kapitel5 RivstartA1A2
nitton		nineteen	Sidan 55	Kapitel 5	Kapitel5 RivstartA1A2
Hör du		Do you hear?	Sidan 55	Kapitel 5	Kapitel5 RivstartA1A2
inspiration	(-en, -er, -erna)	inspiration	Sidan 55	Kapitel 5	Kapitel5 RivstartA1A2
jogga	(-r, -de, -t)	jogging	Sidan 55	Kapitel 5	Kapitel5 RivstartA1A2
gå ut och äta		go out to eat	Sidan 55	Kapitel 5	Kapitel5 RivstartA1A2
faster	(-n, fastrar, fastrarna)	aunt (paternal)	Sidan 56	Kapitel 6	Kapitel6 RivstartA1A2
Nobelpristagare	(-n, −, -arna)	Nobel prize winner	Sidan 56	Kapitel 6	Kapitel6 RivstartA1A2
stadshus	(-et, −, -en)	city hall	Sidan 56	Kapitel 6	Kapitel6 RivstartA1A2
Är det sant		Is it true? Really?	Sidan 56	Kapitel 6	Kapitel6 RivstartA1A2
pris	(-et, -er, -erna)	prize	Sidan 56	Kapitel 6	Kapitel6 RivstartA1A2
kemi	(-n)	chemistry	Sidan 56	Kapitel 6	Kapitel6 RivstartA1A2
80-talet		eighties	Sidan 56	Kapitel 6	Kapitel6 RivstartA1A2
examen	(−, examina)	degree	Sidan 56	Kapitel 6	Kapitel6 RivstartA1A2
stipendium	(stipendiet, stipendier, stipendierna)	scholarship, grant	Sidan 56	Kapitel 6	Kapitel6 RivstartA1A2
forskningsstipendium		research grant	Sidan 56	Kapitel 6	Kapitel6 RivstartA1A2
besöka	(-er, -te, -t)	visit	Sidan 56	Kapitel 6	Kapitel6 RivstartA1A2
molekyl	(-en, -er, -erna)	molecule	Sidan 56	Kapitel 6	Kapitel6 RivstartA1A2
brev	(-et, −, -en)	letter	Sidan 56	Kapitel 6	Kapitel6 RivstartA1A2
i höstas last fall		autumn	Sidan 56	Kapitel 6	Kapitel6 RivstartA1A2
otrolig	(-t, -a)	incredible	Sidan 56	Kapitel 6	Kapitel6 RivstartA1A2
massa	(-n, -or, orna)	a lot	Sidan 56	Kapitel 6	Kapitel6 RivstartA1A2
släkting	(-en, -ar, -arna)	relative	Sidan 56	Kapitel 6	Kapitel6 RivstartA1A2
farbror	(farbrodern, farbröder, farbröderna)	uncle (paternal)	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
kusin	(-en, -er, -erna)	cousin	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
mormor	(mormodern, mormödrar, mormödrarna)	grandmother (maternal)	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
farmor	(farmodern, farmödrar, farmödrarna)	grandmother (paternal)	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
moster	(-n, mostrar, mostrarna)	aunt (maternal)	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
förälder	(-n, föräldrar, föräldrarna)	parent	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
plastförälder	(-n, plastföräldrar, plastföräldrarna)	step parent	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
syskon	(-et, −, -en)	sibling	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
bonus	(-en, -ar, -arna)	bonus, step-	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
bonussyskon	(-et, −, -en)	step-siblings	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
släktmiddag	(-en, -ar, -arna) (extended)	family dinner	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
julmat	(-en)	Christmas food	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
prisutdelning	(-en, -ar, -arna)	award ceremony	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
honom		him	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
vandrarhem	(-met, −, -men)	hostel	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
nästa gång		next time	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
objektspronomen		object pronoun	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
mig		me	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
dig		you	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
den/det		it	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
henne		her	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
dem		them	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
oss		us	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
leta	(-r, -ade, -t)	look for, search	Sidan 57	Kapitel 6	Kapitel6 RivstartA1A2
tidsadverb	(-et, −, -en)	adverbs of time	Sidan 58	Kapitel 6	Kapitel6 RivstartA1A2
intervjua	(-r, -de, -t)	interview	Sidan 58	Kapitel 6	Kapitel6 RivstartA1A2
passa	(-r, -de, -t)	in fit in	Sidan 58	Kapitel 6	Kapitel6 RivstartA1A2
far	(fadern, fäder, fädren)	father	Sidan 58	Kapitel 6	Kapitel6 RivstartA1A2
mor	(modern, mödrar, mödrarna)	mother	Sidan 58	Kapitel 6	Kapitel6 RivstartA1A2
morbror	(morbroder, morbröder, morbröderna)	uncle (maternal)	Sidan 58	Kapitel 6	Kapitel6 RivstartA1A2
barnbarn	(-et, −, -en)	grandchildren	Sidan 58	Kapitel 6	Kapitel6 RivstartA1A2
separera	(-r, -de, -t)	separate	Sidan 59	Kapitel 6	Kapitel6 RivstartA1A2
plastpappa	(-n, -or, -orna)	stepfather	Sidan 59	Kapitel 6	Kapitel6 RivstartA1A2
låtsaspappa	(-n, -or, -orna)	stepfather	Sidan 59	Kapitel 6	Kapitel6 RivstartA1A2
regnbåge	(-n, -ar, -arna)	rainbow	Sidan 59	Kapitel 6	Kapitel6 RivstartA1A2
regnbågsfamilj	(-en, -er, -erna)	rainbow family	Sidan 59	Kapitel 6	Kapitel6 RivstartA1A2
relativt pronomen		relative pronoun	Sidan 59	Kapitel 6	Kapitel6 RivstartA1A2
psykolog	(-en, -er, -erna)	psychologist	Sidan 59	Kapitel 6	Kapitel6 RivstartA1A2
meteorolog	(-en, -er, -erna)	meteorologist	Sidan 59	Kapitel 6	Kapitel6 RivstartA1A2
ge	(-r, gav, gett)	respons respond, react	Sidan 59	Kapitel 6	Kapitel6 RivstartA1A2
dansare	(-n, −, -na)	dancer	Sidan 59	Kapitel 6	Kapitel6 RivstartA1A2
Vad heter din …		What is the name of your … ?	Sidan 60	Kapitel 6	Kapitel6 RivstartA1A2
Din då		What about yours?	Sidan 60	Kapitel 6	Kapitel6 RivstartA1A2
Nämen		No, really!	Sidan 60	Kapitel 6	Kapitel6 RivstartA1A2
Nederländerna		Netherlands	Sidan 60	Kapitel 6	Kapitel6 RivstartA1A2
possesiva pronomen		possesive pronouns	Sidan 60	Kapitel 6	Kapitel6 RivstartA1A2
mitt		my	Sidan 60	Kapitel 6	Kapitel6 RivstartA1A2
mina		my	Sidan 60	Kapitel 6	Kapitel6 RivstartA1A2
ditt		your	Sidan 60	Kapitel 6	Kapitel6 RivstartA1A2
dina		your	Sidan 60	Kapitel 6	Kapitel6 RivstartA1A2
vår	(-t, -a)	our	Sidan 60	Kapitel 6	Kapitel6 RivstartA1A2
deras		their	Sidan 60	Kapitel 6	Kapitel6 RivstartA1A2
hus	(-et, −, -en)	house	Sidan 60	Kapitel 6	Kapitel6 RivstartA1A2
bil	(-en, -ar, -arna)	car	Sidan 60	Kapitel 6	Kapitel6 RivstartA1A2
vacker	(-t, -vackra)	beautiful	Sidan 61	Kapitel 6	Kapitel6 RivstartA1A2
anteckna	(-r, -de, -t)	make notes	Sidan 61	Kapitel 6	Kapitel6 RivstartA1A2
bäst	(-a)	best	Sidan 61	Kapitel 6	Kapitel6 RivstartA1A2
Stämmer det		Is that correct?	Sidan 61	Kapitel 6	Kapitel6 RivstartA1A2
viktig	(-t, -a)	important	Sidan 61	Kapitel 6	Kapitel6 RivstartA1A2
flera gånger		several times	Sidan 61	Kapitel 6	Kapitel6 RivstartA1A2
dynamit	(-en)	dynamite	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
december		December	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
speciell	(-t, -a)	special	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
Nobeldagen		Nobel Day	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
Carl XIV Gustav		Carl Gustav XIV, King of Sweden	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
dela	(-r, -de, -t)	share, give out	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
fysik	(-en, -er, -erna)	physics	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
medicin	(-en, -er, -erna)	medicine	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
litteratur	(-en, -er, -erna)	literature	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
konserthus	(-et, −, -en)	concert hall	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
riksbanken	(-en, -er, -erna)	the national bank	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
samma dag		same day	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
ceremoni	(-n, -er, -erna)	ceremony	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
fredspris	(-et)	peace prize	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
prissumma	(-n, or, -orna)	prize sum	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
olik	(-t, -a)	different	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
varje		each	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
miljon	(-en, -er, -erna)	million	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
festsal	(-en, -ar, -arna)	ballroom	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
dekorera	(-r, -ade, -t)	decorate	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
just		exactly	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
växa	(-er, -te, -t)	grow	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
växa upp		grow up	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
flytta	(-r, -de, -t)	move	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
experimentera	(-r, -de, -t)	experiment	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
nitroglycerin	(-en, −, -et)	nitroglycerin	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
katastrof	(-en, -er, -erna)	catastrophy	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
explodera	(-r, -de, -t)	explode	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
dö	(-r, dog, -tt)	die	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
bygga	(-er, -de, -t)	build	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
fabrik	(-en, -er, -erna)	factory	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
fortsätta	(fortsätter, fortsatte, fortsatt)	continue	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
arbete	(-t, -n, -ena)	work	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
patent	(-et, −, -en)	patent	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
tjäna	(-r, -de, -t)	earn	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
tjäna pengar		earn money	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
cirka		approximately	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
relation	(-en, -er, -erna)	relationship	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
testamente	(-t, -n, -na)	will	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
starta	(-r, -de, -t)	start	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
fond	(-en, -er, -erna)	fund	Sidan 62	Kapitel 6	Kapitel6 RivstartA1A2
resa	(-er, -te, -t)	travel	Sidan 63	Kapitel 6	Kapitel6 RivstartA1A2
dra	(-r, drog, dragit)	pull, draw	Sidan 63	Kapitel 6	Kapitel6 RivstartA1A2
streck	(-et, −, -en)	line	Sidan 63	Kapitel 6	Kapitel6 RivstartA1A2
understruken	(understrukna)	underlined	Sidan 63	Kapitel 6	Kapitel6 RivstartA1A2
Portugal		Portugal	Sidan 63	Kapitel 6	Kapitel6 RivstartA1A2
alltså so		thus	Sidan 63	Kapitel 6	Kapitel6 RivstartA1A2
karriär	(-en, -er, -erna)	career	Sidan 64	Kapitel 6	Kapitel6 RivstartA1A2
tenniskarriär		tennis career	Sidan 64	Kapitel 6	Kapitel6 RivstartA1A2
kläder	(-na)	clothes	Sidan 64	Kapitel 6	Kapitel6 RivstartA1A2
firma	(-n, -or, -orna)	company	Sidan 64	Kapitel 6	Kapitel6 RivstartA1A2
klädfirma	(-n, -or, -orna)	clothing company	Sidan 64	Kapitel 6	Kapitel6 RivstartA1A2
gissa	(-r, -de, -t)	guess	Sidan 64	Kapitel 6	Kapitel6 RivstartA1A2
Kan du säga det igen		Could you say that again?	Sidan 64	Kapitel 6	Kapitel6 RivstartA1A2
Lite långsammare		tack. A bit slower, thanks.	Sidan 64	Kapitel 6	Kapitel6 RivstartA1A2
En gång till		One more time!	Sidan 64	Kapitel 6	Kapitel6 RivstartA1A2
Va		What?	Sidan 64	Kapitel 6	Kapitel6 RivstartA1A2
hundra		a hundred	Sidan 64	Kapitel 6	Kapitel6 RivstartA1A2
sjutton		seventeen	Sidan 64	Kapitel 6	Kapitel6 RivstartA1A2
är känd för		is known for	Sidan 65	Kapitel 6	Kapitel6 RivstartA1A2
barndom	(-en, -ar, -arna)	childhood	Sidan 65	Kapitel 6	Kapitel6 RivstartA1A2
vuxen	(vuxet, vuxna)	adult	Sidan 65	Kapitel 6	Kapitel6 RivstartA1A2
som vuxen		as an adult	Sidan 65	Kapitel 6	Kapitel6 RivstartA1A2
sent i livet		late in life	Sidan 65	Kapitel 6	Kapitel6 RivstartA1A2
komponera	(-r, -de, -t)	compose	Sidan 65	Kapitel 6	Kapitel6 RivstartA1A2
uppfinna	(-er, uppfann, uppfunnit)	invent	Sidan 65	Kapitel 6	Kapitel6 RivstartA1A2
konstruera	(-r, -de, -t)	construct	Sidan 65	Kapitel 6	Kapitel6 RivstartA1A2
kämpa	(-r, -de, -t)	för fight for	Sidan 65	Kapitel 6	Kapitel6 RivstartA1A2
grunda	(-r, -de, -t)	found	Sidan 65	Kapitel 6	Kapitel6 RivstartA1A2
vinna	(-er, vann, vunnit)	win	Sidan 65	Kapitel 6	Kapitel6 RivstartA1A2
konstnär	(-en -er, -erna)	artist	Sidan 65	Kapitel 6	Kapitel6 RivstartA1A2
kompositör	(-en, -er, -erna)	composer	Sidan 65	Kapitel 6	Kapitel6 RivstartA1A2
uppfinnare	(-n, −, -na)	inventor	Sidan 65	Kapitel 6	Kapitel6 RivstartA1A2
aktivist	(-en, -er, -erna)	activist	Sidan 65	Kapitel 6	Kapitel6 RivstartA1A2
forskare	(-n, −, -na)	researcher	Sidan 65	Kapitel 6	Kapitel6 RivstartA1A2
shoppa	(-r, -de, -t)	shop	Sidan 66	Kapitel 7	
jqshopping	(-en)	shopping	Sidan 66	Kapitel 7	
storstad	(-en, storstäder, storstäderna)	big city	Sidan 66	Kapitel 7	
månad	(-en, -er, -erna)	month	Sidan 66	Kapitel 7	
köp	(-et, −, -en)	buy	Sidan 66	Kapitel 7	
galleria	(-n, -or, orna)	mall, deparment store	Sidan 66	Kapitel 7	
småsaker	(-na)	small things, odds and ends	Sidan 66	Kapitel 7	
hårvax	(-et, −, -en)	hair wax	Sidan 66	Kapitel 7	
ansikte	(-et, -en, -na)	face	Sidan 66	Kapitel 7	
ansiktskräm	(-en, -er, -erna)	face cream	Sidan 66	Kapitel 7	
glad	(glatt, glada)	happy	Sidan 66	Kapitel 7	
tusen		a thousand	Sidan 66	Kapitel 7	
i slutet av		at the end of	Sidan 66	Kapitel 7	
outlet	(-en, -s)	outlet	Sidan 66	Kapitel 7	
snygg	(-t, -a)	nice, attractive	Sidan 66	Kapitel 7	
systemkamera	(-n, -or, -orna)	SLR camera	Sidan 66	Kapitel 7	
dyr	(-t, -a)	expensive	Sidan 66	Kapitel 7	
jättedyr	(-t, -a)	really expensive	Sidan 66	Kapitel 7	
fota (fotografera)	(-r, -de, -t)	photograph, take a photo	Sidan 66	Kapitel 7	
mode	(-t, -en, -ena)	fashion	Sidan 67	Kapitel 7	
mest		mostly	Sidan 67	Kapitel 7	
second hand-affär	(-en, -er, -erna)	second hand shop	Sidan 67	Kapitel 7	
handla	(-r, -ade, -at)	shop, buy	Sidan 67	Kapitel 7	
rea	(-n, -or, -orna)	sale	Sidan 67	Kapitel 7	
trehundra		three hundred	Sidan 67	Kapitel 7	
femhundra		five hundred	Sidan 67	Kapitel 7	
strumpa	(-n, -or, -orna)	sock	Sidan 67	Kapitel 7	
hår	(-et, −, -en)	hair	Sidan 67	Kapitel 7	
hårschampo	(-t, -n, -na)	shampoo	Sidan 67	Kapitel 7	
musikaffär	(-en, -er, -erna)	music store	Sidan 67	Kapitel 7	
trumma	(-n, -or, -orna)	drum	Sidan 67	Kapitel 7	
trumset	(-et, −, -en)	drumset	Sidan 67	Kapitel 7	
begagnad	(-t, -e)	used, second hand	Sidan 67	Kapitel 7	
i våras		last spring	Sidan 67	Kapitel 7	
loppis	(-en, -ar, -arna)	flea market	Sidan 67	Kapitel 7	
femtio		fifty	Sidan 67	Kapitel 7	
nätet	(internet)	the internet	Sidan 67	Kapitel 7	
fungera	(-r, -de, -t)	work	Sidan 67	Kapitel 7	
bara		only	Sidan 67	Kapitel 7	
procent	(-en)	percent	Sidan 67	Kapitel 7	
textil	(-en, -er, -erna)	textile	Sidan 67	Kapitel 7	
per person		per person	Sidan 67	Kapitel 7	
slänga	(-er, -de, -t)	throw away	Sidan 67	Kapitel 7	
garderob	(-en, -er, -erna)	wardrobe, closet	Sidan 67	Kapitel 7	
indefinit pronomen		indefinite pronoun	Sidan 67	Kapitel 7	
plagg	(-et, −, -en)	piece of clothing, garment	Sidan 68	Kapitel 7	
byxor	(-na)	pants, trousers	Sidan 68	Kapitel 7	
jacka	(-n, -or, -orna)	jacket	Sidan 68	Kapitel 7	
trosor	(-na)	womens’ underwear, knickers, pants	Sidan 68	Kapitel 7	
kjol	(-en, -ar, -arna)	skirt	Sidan 68	Kapitel 7	
slips	(-en, -ar, -arna)	tie	Sidan 68	Kapitel 7	
bh	(-:n, -:ar, -:arna)	bra	Sidan 68	Kapitel 7	
kavaj	(-en, -er, -erna)	suit jacket	Sidan 68	Kapitel 7	
skjorta	(-n, -or, -orna)	shirt	Sidan 68	Kapitel 7	
linne	(-t, -n, -na)	tank top, camisole	Sidan 68	Kapitel 7	
kalsonger	(-na)	mens’ underwear	Sidan 68	Kapitel 7	
vit	(-t, -a)	white	Sidan 68	Kapitel 7	
grön	(-t, -a)	green	Sidan 68	Kapitel 7	
grå	(-tt, -a)	grey	Sidan 68	Kapitel 7	
orange	(−, -a)	orange	Sidan 68	Kapitel 7	
randig	(-t, a,)	striped	Sidan 68	Kapitel 7	
rutig	(-t, -a)	checkered	Sidan 68	Kapitel 7	
gul	(-t, -a)	yellow	Sidan 68	Kapitel 7	
brun	(-t, -a)	brown	Sidan 68	Kapitel 7	
svart	(-a)	black	Sidan 68	Kapitel 7	
rosa		pink	Sidan 68	Kapitel 7	
prickig	(-t, -a)	spotted, polka-dot	Sidan 68	Kapitel 7	
ur		out of	Sidan 69	Kapitel 7	
bred	(brett, -a)	wide	Sidan 69	Kapitel 7	
mjuk	(-t, -a)	soft	Sidan 69	Kapitel 7	
äcklig	(-t, -a)	disgusting	Sidan 69	Kapitel 7	
ljus	(-t, -a)	light	Sidan 69	Kapitel 7	
billig	(-t, -a)	cheap	Sidan 69	Kapitel 7	
modern	(-t, -a)	modern	Sidan 69	Kapitel 7	
omodern	(-t, -a)	outdated, old-fashioned	Sidan 69	Kapitel 7	
mörk	(-t, -a)	dark	Sidan 69	Kapitel 7	
hård	(hårt, -a)	hard	Sidan 69	Kapitel 7	
smal	(-t, -a)	thin	Sidan 69	Kapitel 7	
ful	(-t, -a)	ugly	Sidan 69	Kapitel 7	
shoppingexperiment	(-et, −, -en)	shopping experiment	Sidan 70	Kapitel 7	
underbar	(-t, -a)	wonderful	Sidan 70	Kapitel 7	
singelmamma	(-n, -or, -orna)	single mother	Sidan 70	Kapitel 7	
strejk	(-en, -er, -erna)	strike	Sidan 70	Kapitel 7	
shoppingstrejk		shopping strike	Sidan 70	Kapitel 7	
jobbig	(-t, -a)	tough	Sidan 70	Kapitel 7	
ute på stan		in town, about town	Sidan 70	Kapitel 7	
spara	(-r, -de, -t)	save	Sidan 70	Kapitel 7	
förut		before	Sidan 70	Kapitel 7	
låna	(-r, -de, -t)	borrow	Sidan 70	Kapitel 7	
smart	(-a)	smart	Sidan 70	Kapitel 7	
Eller hur?		Right?	Sidan 70	Kapitel 7	
ingen		no, nothing, no one	Sidan 71	Kapitel 7	
inget		no, nothing	Sidan 71	Kapitel 7	
inga		no	Sidan 71	Kapitel 7	
fantisera	(-r, -de, -t)	fantasize	Sidan 71	Kapitel 7	
